Plant.Code,Elevation,pond_area,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Tdb,Twb,nwT
55400,1330,1000000,792389,745922,811764,765839,831543,788388,794893,808328,822523,854925,776036,770557,10.99,14.42,17.12,17.19,18.8,25.03,25.97,26.23,25.14,21.93,12.19,9.14,7.92,10.69,11.22,10.17,11.97,15.37,17.03,16.83,15.51,15.08,7.86,6.15,13.1,14,15.1,16.5,16.7,18.7,19.4,20.2,20.3,19.4,14.1,11.9,3.6,4.8,5.5,7.5,7.5,6.9,7.3,6.9,5.7,5.7,4.8,4.9,88.01921898,68.34931998,30.49
55404,15,1000000,75980,96546,111313,108177,147829,173649,186433,163095,173508,195512,202646,170921,10.22,10.28,18.48,22.46,25,27.88,29.83,28.35,25.9,21.72,18.23,16.37,7.39,7.26,15.45,19.53,21.45,23.91,25.26,23.93,22.19,18.05,15.8,14.72,9.1,10.4,15.3,19.8,23.7,27.8,29.8,29.5,27.4,23,18.7,15.4,7.4,8.4,7.4,7.4,7,5.9,5.7,5.5,5.2,7.2,7.5,8,88.2368012,80.2368012,30.49
55406,75,1000000,290713,349595,347095,488112,655773,484047,590244,675987,630853,413497,568722,564644,9.88,8.51,16.54,21.18,23.48,27.58,28.64,27.63,25.16,20.18,18,17.92,6.81,5.43,13.27,17.26,19.27,22.93,23.95,23.7,21.97,17.13,15.23,14.95,10.8,10.2,13.8,20.1,22.8,27.1,28,27.8,25.9,20.9,18.1,14.7,7.3,8.2,7.4,7.5,7.3,6.3,6.6,6.1,6.6,7.1,7,6.7,88.7814418,79.47822704,30.49
55411,570,1000000,1028279,662765,1012073,697020,1065193,962754,1029987,1067500,480487,422634,924730,1024858,6.82,5.54,14.71,19.4,22.72,26.71,27.85,26.93,24.27,18.83,15.61,14.21,4,2.42,11.71,15.9,18.56,22.24,23.7,22.23,20.09,15.03,12.54,11.8,9,8.4,13.6,17.5,21.5,24.6,26.6,27,24.6,20,16,14.5,5.5,6.5,5.2,5,3.8,3.6,4,4.1,4.1,4.8,5,5.2,88.92639441,78.60676511,30.49
55412,147,1000000,373477,326343,411907,222924,412894,487708,540165,482949,512342,613568,287502,326109,16.78,15.74,23.02,25.83,27.1,28.62,28.7,28.19,27.9,24.91,23.96,22.45,13.48,12.45,18.68,21.24,21.4,23.73,24.51,24.6,24.15,20.98,20.37,19.54,18.3,18,23.1,25.7,26.9,29.5,29.9,28.9,28.8,25.1,23.7,22,7.7,8.2,7.1,6.6,7.8,5.5,5.9,5.3,5.6,6.9,7.7,7.4,87.64269557,79.32663653,30.49
55418,245,1000000,367713,785747,603318,587026,489090,728009,813223,847885,821811,34217,0,60258,5.21,3.73,12.43,18.29,22.37,26.72,28.78,27.3,25,19.15,13.86,11.58,2.48,1.29,9.64,15.22,19.08,22.89,24.64,22.28,19.94,14.48,11.42,9.82,6.3,7.2,11.6,18.1,18.4,20.9,25.7,24.2,22.3,20.1,15.7,12.7,4.4,5.5,4.3,5.5,4.6,4.1,4.4,3.7,3.5,4.4,4,4.5,90.73839579,79.34308806,30.49
55439,395,1000000,162726,751280,1380288,823331,1260869,1241613,1284210,1245855,986386,329464,1036665,1260054,1.63,-1.36,7.61,14.03,20.57,23.89,24.88,23.96,21.65,13.74,10.58,10.3,-0.92,-3.97,3.91,9.85,16.51,20.22,21.34,19.82,18.07,10.73,8.38,8.36,3.6,2.5,8.5,15,20.5,25.3,26.6,25.6,23.1,16.8,14,11.4,5.9,6.8,6.2,6.9,5.4,5.5,4.3,4.1,4.8,5.9,4.7,5,87.37270976,77.37270976,30.49
55440,390,1000000,1096689,897070,0,261574,912885,965669,1259310,1108329,1091809,834539,670029,902813,7.19,5.87,14.94,19.82,23,27.2,28.23,27.29,24.66,19.25,16,14.44,4.33,2.8,12.14,16.32,18.76,22.52,24.01,22.58,20.33,15.39,12.89,12.12,10.1,9.4,14.1,18,22.1,25.8,27.9,28.3,25.9,20.6,17,14.8,5.8,7,5.3,5.2,3.8,3.7,4,4.2,4.2,5.1,5.2,5.5,89.42716803,79,30.49
55451,520,1000000,956056,1012018,1034926,687738,751323,1074831,1192144,1063791,1098215,791613,978819,881081,4.37,1.97,11.24,17.77,21.83,26.45,28.51,26.04,23.87,17.86,13.81,11.73,1.74,-0.67,8.74,14.19,17.59,22.23,24.19,21.66,19.43,13.79,10.77,9.73,7.7,6.2,10.1,16.7,21.2,25.8,27.8,27.7,25.2,18,15.1,12.8,7.5,9.3,6.7,7.8,6.4,6,5.7,5.2,4.7,6.7,6.5,7.6,90.37383937,79.37383937,30.49
55455,885,1000000,670646,523002,543165,579251,709705,1132463,1264592,1262814,1188759,1187078,916450,940705,10.59,14.53,17,18.12,20.31,29.48,28.9,30.54,27.35,21.49,12.13,8.04,5.34,7.58,8.66,8.3,11.08,16.08,18.56,19.66,18.11,13.95,5.28,2.55,10.5,13.4,14.1,16.8,17,19,22,21.2,20.6,18.4,13.5,9.6,3.4,3.9,4.8,5.8,6,6,6.6,5.8,5,4.9,4.2,3.8,96.84951922,75.94991703,30.49
55457,1204,1000000,716940,654751,683908,642801,520772,591730,651625,672550,649807,393898,683271,728788,4.38,3.79,11.91,16.94,19.61,26.34,27.83,26.65,25.42,18.02,10.97,7.44,0.77,0.34,7.99,13.22,16.39,21.65,23.37,21.32,19.66,12.97,8.07,4.8,5.4,6.9,12.7,18.4,20.2,26.2,28,26.8,24.9,18.8,12.5,8.1,9.6,11.5,9.2,12,10.9,10.2,10.1,8.9,10.4,9.2,12.9,11.6,89.38882085,76.31791124,30.49
55463,1020,1000000,1326613,1454812,1255747,172556,1456226,1571879,1709264,1681028,1571772,1560077,1418092,1800337,3.83,3.47,11.72,16.91,19.51,26.62,28.12,26.86,25.64,17.99,11.09,7.43,0.58,0.1,7.89,13.16,16.36,21.72,23.39,21.21,19.64,12.8,8.03,4.76,5.5,6.7,12.4,18.1,20,26.1,28.3,27,25.1,18.7,12.7,8.6,8.4,10.1,8.4,11,10.1,9.6,9.6,8.4,9.8,8.3,11.8,10.7,89.98867884,76.48036206,30.49
55464,25,1000000,30832,66190,36593,18990,-54225,3518,52896,-14140,-29556,-62748,-84895,-66913,10.34,12.12,17.47,22.69,25.44,28.17,30.03,29.55,26.9,23.62,18.5,16.15,7.78,9.72,14.78,19.83,22.45,24.08,25.12,24.13,22.8,18.91,15.79,13.78,11,13.5,16.7,22.3,25,27.9,30,30.7,28.7,24.7,19.7,16.4,7.7,8.7,7.3,7.6,8.4,5.8,6,5,4.7,7.2,7.4,7.7,88.4688324,79.76287061,30.49
55467,84,1000000,585344,974259,688671,753807,980935,1086758,1162483,1157338,845486,571903,849138,1207349,5.96,4.91,13.61,18.73,22.54,26.93,29.08,27.92,25.58,19.94,14.52,12.12,3.05,2.34,10.35,15.58,19.32,22.94,24.51,22.27,20.29,14.97,11.99,10.24,8,9.1,13.5,20,23.7,27.9,29.4,29,26.9,21.7,17.2,13.8,6.6,7.3,6.3,7,5.3,4.8,5.6,4.8,4.1,6.2,5.5,6.1,90.71472938,80.42945877,30.49
55480,386,1000000,2613976,2300247,1498575,2160012,2055496,1941374,2540007,2465725,1952576,2052023,1184100,789668,7.7,8.13,13.76,19.26,22.36,27.95,30.66,30.68,27.99,21.82,14.5,11.75,3.99,4.77,10.89,15.94,19.31,22.64,23.43,22.13,20.89,15.79,11.32,8.81,9.8,10.9,14,20.7,22.1,26.8,28.9,28.2,27,23.1,17.2,12.5,7.8,9.2,7.6,9,9.5,7.5,8.6,7.3,7.1,7.5,8.5,8,91.32155832,78,30.49
55481,884,1000000,767991,701784,395921,683289,473237,787306,771342,806284,761230,815458,579751,220326,10.59,14.53,17.01,18.12,20.32,29.48,28.91,30.55,27.36,21.5,12.13,8.04,5.34,7.58,8.67,8.31,11.09,16.08,18.56,19.67,18.12,13.95,5.28,2.55,10.5,13.4,14.1,16.8,17,19,21.9,21.2,20.6,18.4,13.5,9.6,3.4,3.9,4.8,5.8,6,6,6.6,5.8,5,4.9,4.2,3.8,96.849652,75.94969291,30.49
55482,1640,1000000,160371,57257,134948,161273,67622,182824,162295,180422,217941,164660,189487,190558,4.34,7.93,10.74,11.69,17.59,24.57,26.59,23.83,17.9,15.03,5.9,4.14,2.95,5.52,7.22,7.18,11.93,15.34,16.2,15.41,12.16,11.25,3.89,2.81,4.9,5.5,7.4,10.4,14.7,19.1,21.8,20.8,18.1,14.4,10.8,6.5,6.7,6.7,5.6,5.6,5.4,6.5,6.2,6,5,5.7,7.5,8.3,88.93621547,66.87878788,30.49
55482,1640,1000000,267286,95428,224914,268789,112703,304707,270492,300704,363235,274434,315812,317597,4.34,7.93,10.74,11.69,17.59,24.57,26.59,23.83,17.9,15.03,5.9,4.14,2.95,5.52,7.22,7.18,11.93,15.34,16.2,15.41,12.16,11.25,3.89,2.81,4.9,5.5,7.4,10.4,14.7,19.1,21.8,20.8,18.1,14.4,10.8,6.5,6.7,6.7,5.6,5.6,5.4,6.5,6.2,6,5,5.7,7.5,8.3,88.93621547,66.87878788,30.49
55501,675,1000000,597662,349021,22956,656134,320468,877047,1315400,1377371,961644,395387,194610,251456,4.41,3.58,11.76,17.61,20.54,26.53,28.76,27.33,25.13,18.25,12.65,9.28,1.23,0.58,8.81,14.01,17.51,22.3,24.05,21.61,20.15,13.76,9.34,6.68,6.5,7.4,11.8,17.9,20.1,25.3,28,27.1,24.6,19.6,13.8,10.3,7,8.4,7,8.2,7,6.2,6.8,5.7,5.3,5.7,7.4,7.9,90,77.87025812,30.49
55502,491,1000000,1279679,1429216,1546949,1198096,476748,1046883,1227602,1168308,778720,1056438,1447131,1415019,-1.25,-5.37,5.2,12.84,19.41,22.52,23.72,22.1,20.93,13.63,9.22,7.72,-3.15,-6.67,2.75,9.53,15.84,19.35,20.64,18.75,17.15,10.64,6.64,6.12,2.9,2.5,6.9,14.6,20.3,25,24.6,26.2,23.9,20.7,17,10.6,7.8,8.7,7.7,7.9,6.2,6.2,4.8,4.2,4.6,7,6.5,7.4,85,76,30.49
55503,900,1000000,1141497,1174290,1261605,1160384,675794,1025891,1241081,1199956,1134349,469757,1197571,1224373,-3.29,-7.38,2.98,11.58,18.85,21.6,22.39,21.29,20.3,12.65,8.9,7.06,-4.48,-8.36,1.1,8.39,15.25,18.7,19.33,17.89,16.41,9.5,5.96,5.5,1.4,1.2,4.3,10.9,18.2,21.5,22.7,23.8,21.9,15,10.5,8,7,7.3,6.7,7.1,5.1,5.6,3.9,3.5,3.8,6,6.1,6.6,84.74314155,75.49148452,30.49
55516,1075,1000000,1090896,1002702,1085126,1065754,718088,1095595,1150337,1154334,919851,1072826,989092,1118053,-3.75,-7.25,2.54,11.73,19.32,21.03,22.69,21.73,20.54,12.21,9.78,7.86,-4.96,-8.6,-0.01,7.28,14.43,17.54,18.61,17.08,16.14,8.76,6.05,6.03,1.1,0.7,3.8,10.8,19.1,22.4,22.6,25.1,23.3,16.6,11.4,7.7,7,7.3,6.8,7,5.4,5.9,4.6,4.2,4.7,6,6.6,6,83.02522743,74.62623494,30.49
55518,2855,1000000,416306,725283,413992,607389,266650,873749,930224,911457,940339,1102491,528329,827242,11.46,14.79,17.6,17.87,19.55,27.5,27.12,29.52,26.98,22,11.71,8.43,6.37,8.58,9.27,9.04,11.47,15.35,16.94,16.64,16.62,14.06,5.15,3.48,13.2,14.5,15.1,16.3,16.5,18.9,19.9,20.4,20.3,18.4,15.4,12.2,4.9,7.2,8.1,10.8,12,10.8,10.1,9.7,8.3,7.1,7.6,8.7,90.7889847,68.40550606,30.49
55524,454,1000000,277382,324776,616716,690667,732680,290788,640958,580413,329570,213547,473642,266129,-2.6,-5.72,2.02,11.26,19.3,21.91,23.64,22.84,20.87,11.92,9.29,8.17,-4.06,-7.04,-0.13,7.6,15.38,18.91,20.44,19,17.27,9.38,6.91,6.71,1.9,1.1,3.2,10.3,19.7,24.1,24.1,26.6,24.7,16.2,10.9,8.1,8,8.3,7.2,8.7,6.3,7,5.1,5.1,5.4,6.7,6.4,5.8,87.28330898,77.55294711,30.49
55545,88,1000000,542816,421003,277717,456356,415908,536696,564629,613614,590070,602063,656448,578300,13.92,16.18,19.6,25.79,28.05,29.6,31.13,31.68,29.28,26.74,22.06,19.24,10.16,12.86,16.44,22.05,24.11,24.93,25.33,25.13,24.34,22.05,18.52,15.56,17.7,20.5,20.7,25.2,28.4,30.4,30.7,31.4,29.5,26.9,23.3,19.5,8.9,10.5,8.9,10.5,13,9.9,13.2,10,8.1,8.6,9.5,10.1,88.60166794,80.30083397,30.49
55620,81,1000000,840410,315211,414791,733455,717295,736238,312774,526220,0,777771,579948,820030,6.14,5.37,14.18,19.02,22.85,26.92,29.16,28.05,25.63,20.11,15.1,12.85,3.38,2.71,10.84,16,19.6,23.03,24.66,22.46,20.42,15.2,12.52,10.77,8,9.1,13.5,20,23.7,27.9,29.4,29,26.9,21.7,17.2,13.9,6.6,7.3,6.3,7,5.3,4.8,5.7,4.8,4.1,6.2,5.5,6.1,90.74227816,80.48455633,30.49
55641,765,1000000,659030,705712,627479,68804,504437,491542,645894,533610,557957,159111,223294,723864,-6.28,-11.28,1.16,9.51,15.67,19.78,21.67,21.11,19.95,11.66,6.21,2.76,-6.99,-11.52,-1.02,5.63,12.43,16.5,18.19,17.61,16.52,8.75,4.03,1.86,1.1,0.4,4.1,10.9,17.2,21,23.3,22.9,21.2,13.7,8,4.1,8.7,9.3,8.5,9.7,9.2,7,6.4,6.8,7.1,9.1,10.5,10.3,84,74.87059259,30.49
55656,1075,1000000,854576,505639,636247,566299,536455,979094,1020605,1022142,1007524,1036674,672819,999374,8.98,13.13,15.87,17.25,18.97,27.39,27.24,28.55,25.77,20.76,9.93,6.95,5.67,8.34,9.01,8.68,11.25,15.19,16.77,16.18,15.45,13.47,4.91,3.19,13.8,14.6,15.8,16.7,16.6,18.7,19.4,20.5,20.9,20.1,14.7,12.9,4,6.6,7.5,10.5,12,10.5,10.4,9.5,8.3,6.6,7,8.1,88.50966832,65.69339202,30.49
55661,65,1000000,196595,357482,334745,93583,252670,253249,346109,383491,284095,121450,333766,302979,-6.18,-9.9,-1.27,7.59,16.59,17.87,22.11,22.56,19.21,9.84,6.8,4.53,-7.48,-10.74,-3.49,4.13,11.96,14.09,18.17,18.48,15.54,6.98,4.47,2.73,3.4,0.4,1.1,5.9,14.4,17.1,19.7,19.9,20,13,9.8,9.2,7.3,7.5,7.9,7.5,6.3,5.7,4.7,4.6,4.6,5.9,5.5,4.8,82.10801334,73.94813438,30.49
55664,280,1000000,292493,246074,198634,162317,206556,319987,562610,590465,316950,119795,133437,477859,7.24,7.29,13.81,19.89,23.36,27.63,30.04,29.19,27.03,21.29,15.53,13.18,4.14,4.42,11.49,16.5,20,23.17,24.25,22.52,20.9,15.88,12.55,10.72,9.3,10.3,14.9,20.9,24,27.3,29.4,28.9,26.9,22.3,17.6,13.4,6.6,7.8,6.3,8,7.3,6.5,7.5,5.5,4.9,6,6.3,7.4,90,79,30.49
55667,275,1000000,915123,770320,854153,749754,880690,833584,812148,869412,850395,847970,733810,879642,-3.4,-7.39,1.26,10.59,18.68,20.71,23.75,23.21,20.79,11.79,9.05,7.88,-5.15,-8.4,-1.25,6.46,14.17,17.28,19.52,18.52,16.82,8.62,6.34,6.07,1.4,0.5,2,9.6,17.5,20.1,21.5,22.7,21.2,13.9,9.2,6.9,8.7,8.2,8.1,8.7,6.3,6.7,4.8,4.9,4.9,7,6.6,6.2,84.72619909,75.72619909,30.49
55690,365,1000000,1440656,784229,901617,905523,1462958,1456122,1708061,1681841,1569817,1471767,782803,1465041,-2.47,-5.5,2.31,11.66,19.91,21.94,24.37,23.75,21.59,12.55,9.76,9.02,-4.08,-7.04,-0.3,7.38,15.07,18.25,20.25,19.01,17.49,9.48,7.18,7.15,1.5,0.6,3,10,18.1,20.4,21.4,22.8,21,13.9,9.6,7.6,7.5,7.3,6.9,8.1,5.9,6.3,4.4,4.4,4.5,6.3,5.6,5.2,84.40067867,75.40067867,30.49
55694,575,1000000,416818,873942,216870,347744,535298,565039,486753,405995,226952,358855,636952,294013,6.25,4.87,14.04,19.12,22.36,26.37,28.5,27.12,24.55,18.91,15.19,13.44,3.46,1.98,11.54,15.88,18.4,22.29,24.06,22.05,19.93,15,12.41,11.34,8.1,7.3,12.6,18.8,22.3,26.5,29.1,28.4,25.8,19.8,15.4,13.6,6.6,8.2,6.4,6.8,5.3,4.7,4.6,4.9,4.3,5.8,5.8,6.5,90,79,30.49
55700,15,1000000,292661,140376,291660,183138,349253,408233,405015,394184,358156,401179,409352,386552,7.22,9.7,10.8,10.79,14.85,19.04,23.26,20.54,16.58,15.2,7.85,6.88,5.68,7.65,8.28,8.03,11.4,14.27,15.97,15.58,13.14,12.85,6.18,5.8,6.9,7.1,8,9.6,12.4,17.6,18.9,19,14.2,13.4,7.2,6.9,3.2,4.6,4.5,4.9,5.4,7,6.2,6.2,4.9,4,4.8,6.4,80.29575587,65.87955659,30.49
55701,624,1000000,733226,1170149,1187424,479576,994671,846695,1105119,1198148,662205,963253,1227921,1073513,-5.46,-10.12,0.83,9.85,17.98,20.51,21.9,21.56,20.22,12.39,8.28,5.86,-6.52,-10.56,-0.96,6.59,13.99,17.58,18.3,17.66,16.46,9.14,5.48,4.28,0.9,0.5,2.7,11.1,19.2,21.8,22.8,23.5,21.8,14.9,9.3,6.7,10.4,9.5,9.2,10.3,8.7,8.5,6,6.2,6.5,9.8,10.1,10.4,86.05489621,76.69502601,30.49
55708,348,1000000,0,152414,0,0,0,0,0,290105,85258,0,0,149661,8.19,8.9,15,21.04,24.08,27.94,29.87,29.07,26.8,21.38,15.47,13.1,4.92,5.77,12.27,17.33,20.54,23.42,24.24,22.61,20.88,16.12,12.75,10.82,9.6,11.3,15.2,20.9,23.4,27.6,29.4,29.1,27.2,22.8,17.5,14,5.8,6.9,5.8,6.9,6.7,5.2,6.2,5,4.4,5.8,5.8,6.4,89.89415398,79.13756029,30.49
55710,758,1000000,839059,753215,769365,149149,388464,585598,813148,820998,747789,840577,849089,802235,-4.15,-7.59,2.09,11.34,18.74,20.77,22.54,21.52,20.31,11.79,9.57,7.53,-5.31,-8.89,-0.44,6.98,14.01,17.15,18.26,16.74,15.75,8.32,5.76,5.74,0.8,0.4,3.1,9.5,18.5,21.1,23,25.5,23.9,15,11.7,7.3,9.4,9.4,8.8,9.2,7.1,7.4,6,5.7,6,7.7,8.4,7.9,82.22298681,73.22298681,30.49
55714,350,1000000,0,0,95216,0,93847,25620,86119,28770,12088,144482,390724,648752,5.19,3.7,12.36,18.28,22.37,26.71,28.78,27.29,24.99,19.13,13.84,11.58,2.46,1.26,9.62,15.21,19.07,22.89,24.65,22.29,19.93,14.47,11.4,9.81,6.1,7,10.9,17.8,17.3,19.3,25.1,24,21.9,19.7,15.4,12.6,5.1,6.4,5,6.3,5.2,4.8,5.1,4.2,4,5.2,4.7,5.2,90.77221423,79.38987881,30.49
55736,555,1000000,2642927,2417154,3166861,1422931,1983687,2075523,2360964,2202442,1961452,1634725,844249,1599929,-1.16,-4.83,5.84,12.85,19.67,22.62,23.14,21.78,20.5,13.12,9.98,8.38,-2.83,-6.41,3.04,9.4,15.69,19.27,20.4,18.47,17.04,10.38,6.98,6.89,2.6,1.9,5.9,12.2,18.9,23.2,22.3,25.1,24.1,18.4,12.6,9.1,5.7,6.3,6,5.9,3.8,4.6,3.5,2.8,3.1,4.4,5,5,85.13750445,75.79789193,30.49
55748,18,1000000,14561,3197,22513,157130,95073,103472,76560,111759,128174,133679,133400,112211,10.08,12.93,14.55,14.39,15.16,19.09,20.92,21.34,20.32,18.5,10.84,8.91,7.95,10.46,11.18,10.33,11.46,14.46,15.95,16.12,14.62,14.45,7.97,7.38,11.1,10.1,11,15.2,16,17.9,19.3,19.1,18.3,17.6,14.5,12.2,2.5,4.7,5,6.8,7.3,6.9,7.7,7,5.4,4.5,4.4,5.5,84.87292492,68.9728199,30.49
55749,2890,1000000,261206,16327,33075,0,271089,496358,440504,382971,440070,360438,386619,297104,-2.44,-0.94,7.05,8.12,11.47,20.35,21.99,21.42,17.85,11.1,0.88,-2.8,-4.74,-3.46,1.85,3.46,7.66,14.47,14.25,13.31,10.17,6.63,-2.15,-4.56,3,1.9,3.6,8.9,12.4,18.2,20.2,19.2,16,9.9,3.5,1.3,10.7,10.6,10.4,10.4,9.4,8.4,8.7,8.8,8,8.3,10.1,9.8,84.66677054,65.15352101,30.49
55801,18,1000000,694477,660403,910680,503671,873885,919696,1186657,1186364,1127699,720509,838056,713315,-1.34,-4.39,3.02,12.31,20.12,22.45,24.71,24.1,22.1,12.95,10.2,9.66,-3.15,-6.12,0.5,7.96,15.5,18.98,20.83,19.49,18.04,10.07,7.58,7.96,2.2,0.8,4.1,11.3,19.2,25.1,25.7,26.6,25.9,17.5,13.4,9,10.1,10.3,8.9,10.4,8.1,8.8,6.8,7.4,7.6,9,7.7,7.4,85.83334676,76.83334676,30.49
55818,407,1000000,282,0,0,0,254988,389470,402309,389809,380700,394019,293166,189465,6.75,8.79,9.75,10.1,14.27,18.96,20.78,19.64,15.2,13.3,6.13,5.59,5.98,7.28,7.53,7.19,10.83,13.57,15.14,14.7,12.27,11.65,4.94,4.99,6,7.5,8.7,10.6,13.4,17.1,17.5,16,13.6,11.6,8,6.2,4.5,5.9,5.4,6.4,5.3,6,5.7,6.2,5.5,5.6,6.8,7.8,79.50496814,65.08113508,30.49
55821,70,1000000,77373,148862,291671,388968,532090,541094,468216,473436,404326,542157,335730,180405,16.54,15.53,22.44,25.18,26.14,28.16,28.56,28.26,27.58,24.61,23.8,22.2,13.63,12.42,18.58,21.25,21.51,23.68,24.44,24.68,23.93,20.8,20.2,19.39,16.9,15.6,22.6,25.5,27,29.4,29.3,28.2,28,25.2,23.9,21.9,8,8.8,7.6,7.4,7.9,6.2,6.6,5.8,6.1,7.5,7.7,7.9,86.47472994,79.16944208,30.49
55835,4980,1000000,460781,441869,0,0,14867,451193,586628,493933,580810,504797,711178,555451,0.67,0.63,6.68,8.95,11.25,20.38,22.11,22.75,20.16,13.16,3.17,-1.55,-2.45,-2.84,1.64,4.28,8.18,14.81,14.77,14.18,11.39,7.54,-1.2,-3.92,2.5,3.4,5.5,7.1,8.3,13.1,14.7,16.2,13.5,10.2,5.9,3.5,9.5,9.3,9.6,10.1,8.8,8.7,8.9,9.1,8.6,8.5,10,9.8,79.40662894,62.70331447,30.49
55853,1446,1000000,0,0,0,0,0,122613,207675,814851,692168,203443,0,0,14.18,15.78,18.28,17.72,17.98,23.24,24.41,25.94,25.85,22.91,14.51,11.7,9.34,11.22,12.14,11.65,13.38,17.13,18.6,18.89,19.03,16.88,8.49,6.89,14.7,16.1,15.9,17,17.4,19.8,21.3,21.6,21.4,18.9,16.6,15.1,4,4,4.6,5.8,5.9,5.7,5.9,5.3,4.4,4.8,4.8,4.6,90.39141389,71.64702422,30.49
55856,454,1000000,4903560,3326480,3150405,2610857,3128360,5161978,5001345,4744588,4803950,3778399,4904030,4709194,0.28,-3.07,7.2,15.03,20.14,24.83,26.42,24.3,22.55,15.19,10.22,7.5,-1.67,-4.69,4.42,11.09,16.13,21.02,22.46,20.21,18.17,11.17,7.34,5.57,3.9,3.5,7.8,15.9,20.7,24.8,26.4,28.4,25.3,18.3,12.2,8.9,7.9,9.5,7.3,8.3,7.8,6.5,5.8,4.9,5.1,7.2,7.7,8.8,90.45156821,80.09686358,30.49
55927,21,1000000,942123,928600,1033503,723254,1155783,1183864,1316933,1248678,1012290,1317942,1226230,1004151,9.4,8.05,16.22,20.78,23.24,27.63,28.64,27.58,25.09,19.79,17.51,17.7,6.22,4.81,12.8,16.83,18.99,22.79,23.8,23.45,21.7,16.68,14.63,14.7,10.6,10.2,13.2,20,22.8,27.2,28.3,27.5,25.7,21.1,20,11.2,7.1,8.1,7.3,7.4,6.8,6.2,6.3,5.8,6.4,6.8,6.6,6.5,88.87381676,79.58405074,30.49
55965,750,1000000,1523741,1365740,1436096,1087839,887073,1437650,1452073,1523377,1378255,1620849,1212178,1351207,5.72,4.63,13.86,18.41,22.28,26.13,27.39,26.25,22.79,17.36,14.14,13.54,2.99,1.51,10.4,14.86,17.77,21.74,23.13,21.72,19.41,14.16,11.49,11.29,8,7.3,12.6,17.7,21,23.7,25.4,25.6,23.3,18.6,14.9,12.9,6.3,7.6,6.1,6.1,4.7,4.2,4.3,4.7,4.6,4.8,5.9,5.2,87.00241624,76.62358158,30.49
55966,123,1000000,140550,118202,116298,136061,137958,93163,118226,116949,92110,84727,133884,137869,-6.93,-4.26,-1.28,4.9,10.49,15.49,16.55,15.27,8.4,5.03,-4.28,-5.61,-7.74,-5.7,-3.56,1.72,7.18,11.07,12.77,11.26,6.58,3.7,-5.22,-6.97,0.4,0.3,0.5,2.3,6.1,10.6,11.1,12.1,8.5,5.3,1.2,0.5,6.4,8.6,8.9,8.3,7.9,8.9,7.1,7.1,5.8,7.6,7.8,8,70.39512363,60.89017795,30.49
55970,152,1000000,699187,606742,573398,377175,698455,625491,607018,654988,636066,709844,476303,699217,9.65,12.9,15.89,16.39,18.24,24.55,25.28,24.76,23.07,20.8,10.46,8.14,7.36,10.13,11.44,10.75,12.74,16.62,17.21,16.79,14.84,14.44,7.23,6.58,5.7,5.8,8.5,13.5,15.5,18.3,19,19.2,17.6,15.2,7.2,5.6,2.8,4.9,4.8,7.4,8.9,7.1,8.4,7.4,5.8,4.9,4.9,5.9,93.68135985,70,30.49
55977,5289,1000000,0,0,51195,90526,177506,152196,86025,111989,60406,101965,84912,101600,0.6,4.2,8.87,10.35,14.11,21.45,22.85,23.4,19.74,12.09,4.24,-1.43,-1.8,0.04,2.67,3.27,7.84,12.57,14.31,14.06,11.21,8.21,-0.28,-4.12,3.9,6.1,9.8,12.1,13.9,14.1,17.7,17.5,15,11.8,6,3,5.9,7.6,7.6,8.6,8.2,7.2,7.3,7.7,6.5,7.1,8.1,7.3,81.88170396,63.93561629,30.49
55985,770,1000000,638285,480305,583537,165311,0,562422,612583,610549,628566,720496,600124,549020,14.64,15.75,17.67,16.95,16.86,19.93,21.88,23.16,23.52,22.08,15.48,12.33,10.1,11.88,12.8,12.6,13.69,16.81,18.6,19.37,19.82,17.94,10.08,8.5,15.5,16.9,16,17.8,18.3,21.2,22.6,23.9,23,20,16.8,16.8,3.4,4.4,4.3,4.9,5.7,4.9,4.9,4.7,4.4,4.3,4.8,4.7,82.10126425,71.30487083,30.49
55990,645,1000000,0,0,0,0,0,0,0,0,0,0,0,1560308,-6.45,-11.32,-0.81,8.55,17.06,18.95,21.05,20.44,19.52,11.13,8.3,5.9,-6.98,-11.75,-2.41,5.51,13.38,16.51,17.68,17.06,16.26,8.55,5.51,4.6,0.5,0.3,1.6,4.8,16.7,18.8,21.5,22.4,20.4,13.4,8.5,5.9,9.8,8.1,7.9,8.3,6.6,6.6,5.1,5.5,5.5,8.2,9.1,9,82.51948852,73.78211456,30.49
