"Plant.Code","Elevation","pond_area","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Tdb","Twb","nwT"
55710,758,1e+06,839059,753216,769365,149061,385683,585598,813148,820998,747790,840577,849090,802235,-4,-8,2,11,19,21,23,22,20,12,10,8,-5,-9,0,7,14,17,18,17,16,8,6,6,0.798084583,0.422478444,3.083735347,9.531616049,18.51109808,21.0519828,22.95547489,25.50382092,23.88733825,15.00840462,11.70946576,7.345988723,9,9,9,9,7,7,6,6,6,8,8,8,82.22298681,73.22298681,30.49
55714,350,1e+06,0,0,95216,0,93847,25620,86119,28770,12088,144483,390725,648751,5,4,12,18,22,27,29,27,25,19,14,12,2,1,10,15,19,23,25,22,20,14,11,10,6.149444646,6.957753431,10.88765827,17.82495759,17.28125612,19.3414652,25.08226262,24.02442234,21.91833564,19.70368129,15.39098642,12.61512415,5,6,5,6,5,5,5,4,4,5,5,5,90.77221423,79.38987881,30.49
55736,555,1e+06,2642928,2417153,3166862,1422931,1983687,2075523,2360964,2202442,1961452,1634726,844248,1599929,-1,-5,6,13,20,23,23,22,21,13,10,8,-3,-6,3,9,16,19,20,18,17,10,7,7,2.634226257,1.857714423,5.919202448,12.20681018,18.94650076,23.22891613,22.34305554,25.14340449,24.11066891,18.40153884,12.62146187,9.056650574,6,6,6,6,4,5,3,3,3,4,5,5,85.13750445,75.79789193,30.49
55748,18,1e+06,14561,3198,22513,157130,95073,103472,76560,111759,128174,133679,133400,112211,10,13,15,14,15,19,21,21,20,19,11,9,8,10,11,10,11,14,16,16,15,14,8,7,11.05439473,10.13183716,11.0180146,15.19732705,16.03028122,17.9102426,19.27367168,19.12816673,18.33637166,17.62525612,14.54361612,12.23458453,3,5,5,7,7,7,8,7,5,5,4,5,68.9728198974792,84.8729249170488,30.49
55749,2890,1e+06,261206,16327,33075,0,271089,496358,440504,382971,440070,360438,386619,297104,-2,-1,7,8,11,20,22,21,18,11,1,-3,-5,-3,2,3,8,14,14,13,10,7,-2,-5,2.967031089,1.867397723,3.631386184,8.880488015,12.37566484,18.24679483,20.15659108,19.24821596,15.97527702,9.903525242,3.466415168,1.294660417,11,11,10,10,9,8,9,9,8,8,10,10,84.66677054,65.15352101,30.49
55801,18,1e+06,694477,660404,910680,503671,873884,919697,1186657,1186364,1127699,720508,838056,713315,-1,-4,3,12,20,22,25,24,22,13,10,10,-3,-6,1,8,16,19,21,19,18,10,8,8,2.188219854,0.804543564,4.140921074,11.32455958,19.17009895,25.14739626,25.73425236,26.62273115,25.87465064,17.49125654,13.35521589,8.996437899,10,10,9,10,8,9,7,7,8,9,8,7,85.83334676,76.83334676,30.49
55818,407,1e+06,283,0,0,0,254988,389471,402308,389809,380700,394018,293166,189464,7,9,10,10,14,19,21,20,15,13,6,6,6,7,8,7,11,14,15,15,12,12,5,5,5.985999552,7.46923137,8.727379418,10.64748233,13.35546726,17.07469591,17.50934302,16.01683709,13.55812123,11.55209455,8.041606393,6.174219692,5,6,5,6,5,6,6,6,6,6,7,8,79.50496814,65.08113508,30.49
55821,70,1e+06,77373,148862,291672,388968,532090,541094,468216,473437,404326,542157,335731,180405,17,16,22,25,26,28,29,28,28,25,24,22,14,12,19,21,22,24,24,25,24,21,20,19,16.91274461,15.62404768,22.57851682,25.54514056,27.04590715,29.38718099,29.27831375,28.22779836,27.96515869,25.22282451,23.87825446,21.90908797,8,9,8,7,8,6,7,6,6,8,8,8,86.47472994,79.16944208,30.49
55835,4980,1e+06,460781,441869,0,0,14866,451193,586628,493932,580809,504797,711177,555451,1,1,7,9,11,20,22,23,20,13,3,-2,-2,-3,2,4,8,15,15,14,11,8,-1,-4,2.506561445,3.44082696,5.534337867,7.116696221,8.276206537,13.05137037,14.69630606,16.23335381,13.4864149,10.17731311,5.900029418,3.451539929,9,9,10,10,9,9,9,9,9,8,10,10,79.40662894,62.70331447,30.49
55853,1446,1e+06,0,0,0,0,0,122613,207675,814851,692167,203443,0,0,14,16,18,18,18,23,24,26,26,23,15,12,9,11,12,12,13,17,19,19,19,17,8,7,14.73631797,16.07801986,15.91395104,16.9920606,17.43109391,19.80449585,21.34532346,21.60993771,21.394521,18.9291958,16.58389407,15.14951066,4,4,5,6,6,6,6,5,4,5,5,5,90.39141389,71.64702422,30.49
55856,454,1e+06,4903560,3326480,3150404,2610857,3128360,5161978,5001345,4744589,4803951,3778399,4904030,4709195,0,-3,7,15,20,25,26,24,23,15,10,7,-2,-5,4,11,16,21,22,20,18,11,7,6,3.880223604,3.473515677,7.783690442,15.86864396,20.67476848,24.7566071,26.3759794,28.42447392,25.34914297,18.34335928,12.22310792,8.860133716,8,9,7,8,8,7,6,5,5,7,8,9,80.0968635838602,90.4515682080699,30.49
55927,21,1e+06,942123,928599,1033503,723254,1155783,1183864,1316933,1248678,1012289,1317942,1226230,1004151,9,8,16,21,23,28,29,28,25,20,18,18,6,5,13,17,19,23,24,23,22,17,15,15,10.61129905,10.22271093,13.23833554,19.98830777,22.82095791,27.24766691,28.28841784,27.50151213,25.66544666,21.07365164,20.03755457,11.19231539,7,8,7,7,7,6,6,6,6,7,7,7,88.87381676,79.58405074,30.49
55965,750,1e+06,1523741,1365740,1436097,1087838,887074,1437649,1452074,1523376,1378254,1620848,1212178,1351208,6,5,14,18,22,26,27,26,23,17,14,14,3,2,10,15,18,22,23,22,19,14,11,11,7.953498271,7.301850655,12.59524582,17.70375196,21.02866436,23.66089814,25.392118,25.61976055,23.34586194,18.55757942,14.85954867,12.89374708,6,8,6,6,5,4,4,5,5,5,6,5,87.00241624,76.62358158,30.49
55966,123,1e+06,140550,118203,116298,136061,137959,93163,118226,116949,92110,84727,133884,137869,-7,-4,-1,5,10,15,17,15,8,5,-4,-6,-8,-6,-4,2,7,11,13,11,7,4,-5,-7,0.402492522,0.252654429,0.487282659,2.261762134,6.087725347,10.56924174,11.09900163,12.1152117,8.468023677,5.31768746,1.247541605,0.522059421,6,9,9,8,8,9,7,7,6,8,8,8,60.8901779488483,70.3951236333149,30.49
55970,152,1e+06,699186,606742,573398,377176,698455,625491,607018,654988,636066,709844,476304,699218,10,13,16,16,18,25,25,25,23,21,10,8,7,10,11,11,13,17,17,17,15,14,7,7,5.717845473,5.827871064,8.509563196,13.53815454,15.47429447,18.25831621,19.04543821,19.15911608,17.55491618,15.15076982,7.238366815,5.639900115,3,5,5,7,9,7,8,7,6,5,5,6,93.68135985,70,30.49
55977,5289,1e+06,0,0,51195,90526,177505,152196,86025,111989,60406,101965,84913,101600,1,4,9,10,14,21,23,23,20,12,4,-1,-2,0,3,3,8,13,14,14,11,8,0,-4,3.938867735,6.058324357,9.786034533,12.11284918,13.93695976,14.11826035,17.71409646,17.54090933,14.95978465,11.83439225,6.041445328,2.983306591,6,8,8,9,8,7,7,8,7,7,8,7,81.88170396,63.93561629,30.49
55985,770,1e+06,638285,480305,583536,165310,0,562422,612583,610549,628566,720497,600124,549020,15,16,18,17,17,20,22,23,24,22,15,12,10,12,13,13,14,17,19,19,20,18,10,8,15.47932958,16.87304759,15.95406771,17.76190303,18.33155019,21.22516606,22.62292001,23.91634242,23.03299513,20.01362128,16.75479483,16.81982824,3,4,4,5,6,5,5,5,4,4,5,5,82.10126425,71.30487083,30.49
55990,645,1e+06,-168310,-167325,-166979,-120993,-132663,-163167,-176250,-171770,-158668,-126126,-145527,1560308,-6,-11,-1,9,17,19,21,20,20,11,8,6,-7,-12,-2,6,13,17,18,17,16,9,6,5,0.500131219,0.320322623,1.5620133,4.843658756,16.68919301,18.81081865,21.51834427,22.37277767,20.43633498,13.43888108,8.4631685,5.943559254,10,8,8,8,7,7,5,6,6,8,9,9,82.51948852,73.78211456,30.49
56026,38,1e+06,242664,214312,244835,94062,242095,234179,238325,253927,213770,253830,205069,160224,10,13,15,14,15,19,21,21,20,19,11,9,8,10,11,10,11,14,16,16,15,14,8,7,11.22755113,10.40167524,11.20635172,15.00656212,15.9388333,17.71067103,19.17932663,18.95535663,18.21735045,17.57668589,14.52974544,12.39854992,3,5,5,7,7,7,8,7,6,5,5,6,81.89554864,67.32386513,30.49
56031,670,1e+06,531645,428647,751313,734126,458988,481682,667993,611290,378143,734214,685568,756220,-7,-12,1,7,15,18,21,20,19,11,6,2,-8,-13,-2,4,11,15,17,17,16,8,4,1,0.907571143,0.552930158,2.42160333,8.305990901,14.73614787,18.05606495,21.4828939,20.32863658,18.98302817,11.85074763,6.982126504,3.682343927,9,10,9,10,10,7,7,7,7,9,10,10,83.19393874,74.0971684,30.49
56041,191,1e+06,172650,151511,169873,136067,121784,163107,168790,172252,164699,170591,29963,167475,16,17,19,18,17,20,22,23,24,24,18,14,11,13,14,13,14,17,18,19,20,18,11,9,15.90405628,16.36466082,17.09835422,17.11381832,17.15107993,18.5203018,19.39698548,20.42117818,20.88926817,19.99598951,17.09877723,15.52249806,2,3,3,4,4,4,4,4,3,3,3,3,80.72868436,70.41595691,30.49
56046,563,1e+06,264678,290748,319766,283117,321118,306650,302450,328242,321575,335600,312658,326182,15,17,19,18,17,22,23,26,26,23,16,13,10,12,12,12,13,17,18,19,19,17,8,7,15.62356043,16.12716697,16.92946238,17.01866709,16.68897607,18.44918223,19.30154853,20.69763788,21.10665555,20.33937772,16.84501066,15.20227889,3,3,4,5,5,5,5,5,4,4,4,4,80.57961163,70.36737261,30.49
56078,88,1e+06,382769,355120,401836,210306,345212,374738,371369,396755,377703,180151,388929,402788,9,13,16,16,18,24,25,25,23,20,10,8,7,10,12,11,12,16,17,17,15,15,8,6,8.843757188,8.408961117,10.25540994,13.82788333,15.49731994,17.94104934,18.41894467,18.76730931,17.4361698,15.97143635,9.466114097,8.681042048,3,5,6,8,7,7,8,8,7,7,5,5,91.98348489,70.08141695,30.49
56079,217,1e+06,-26561,-24167,-23101,-32975,-47458,-48898,-45750,-33200,-30824,-22100,-26466,-28498,5,3,11,18,22,27,29,27,25,19,14,12,2,1,9,15,19,23,25,22,20,14,11,10,6.043988233,6.338348691,10.39522541,17.73602592,21.62807541,26.4126924,28.41488934,27.43894709,24.96678722,18.74490934,14.32996895,12.60319748,9,10,8,10,8,7,7,6,6,9,8,9,80.541253721388,91.5648395165066,30.49
56104,800,1e+06,17509,44256,96345,122970,41952,93340,164256,220096,310438,0,15307,56109,-7,-11,2,10,15,21,22,21,20,11,5,-2,-8,-12,-1,5,11,17,19,17,16,8,3,-2,0.216640513,0.162561335,3.179518372,10.47288645,16.84305701,21.28534604,24.11906775,22.90951464,20.89397788,13.32716239,6.450597146,2.402023017,10,11,11,12,11,8,8,9,9,10,11,10,83.63431677,74.57394982,30.49
56150,60,1e+06,1510821,1311832,1531202,971132,941546,1494841,1673571,1649540,1595406,1728593,1409740,0,9,8,16,21,23,28,29,28,25,20,18,18,6,5,13,17,19,23,24,23,22,17,15,15,10.57075767,10.21497728,13.17723632,19.9692439,22.75972687,27.1759788,28.24138418,27.57956402,25.71453905,21.00348565,19.72605555,11.37194317,7,8,7,7,7,6,6,6,6,7,7,7,88.8495332,79.55269783,30.49
56164,1008,1e+06,35258,30666,8775,80540,78063,134353,169444,142220,131361,125748,57349,90811,-7,-11,2,10,15,21,23,21,20,11,5,-1,-8,-12,-1,5,11,17,19,18,17,8,3,-2,0.321493271,0.176299724,3.092638906,10.54814954,16.65879068,21.51425817,23.99953109,23.04996217,20.96969371,13.48538448,6.460934217,2.314914224,9,10,10,11,9,7,8,9,8,9,10,9,83.47137286,74.40094475,30.49
56177,4569,1e+06,37992,0,107743,66611,82542,187780,199732,185296,168783,151140,193209,191818,1,6,9,10,15,24,24,24,21,15,3,-2,-1,1,3,4,9,14,14,14,11,9,-1,-4,1.990273375,4.177206502,7.639225473,10.22612777,12.50225787,16.67666887,17.96607336,17.81424939,14.99255146,11.08916041,3.298107874,1.172720272,4,7,7,9,8,7,7,8,8,7,8,6,84.94122452,65.78095585,30.49
56188,63,1e+06,37168,41062,68567,43400,33199,76736,76000,68015,66381,65130,18930,33663,-1,-5,2,10,17,21,25,25,22,13,11,10,-3,-7,0,7,14,17,20,20,18,10,8,8,2.84830792,0.522288067,2.2351284,8.228316762,16.25950611,20.14814372,23.14528249,24.11989258,23.40555771,16.80781169,13.61329473,10.69743048,11,10,9,10,9,9,8,8,8,9,8,8,82.33104227,75.56987565,30.49
56224,4652,1e+06,413296,378594,406922,45788,375867,478825,488922,570192,458906,378671,410895,493976,1,5,8,8,14,22,22,23,18,13,0,-3,-1,1,2,3,8,12,13,12,8,7,-2,-4,3.256679435,5.463054993,8.090319116,10.42603967,13.7747252,18.89240433,19.33780396,19.396549,15.42770586,12.86197137,4.646787853,2.470733363,4,6,6,7,7,6,6,7,5,5,5,6,86.48318819,62.33437021,30.49
56227,13,1e+06,416448,84487,210439,435152,87805,91518,556617,541667,545499,567146,469694,539668,7,10,11,11,15,19,23,20,16,15,8,7,6,8,8,8,11,14,16,16,13,13,6,6,7.079117747,7.149607073,8.042526069,9.387093679,12.4513869,17.55402892,19.0014935,18.92533124,14.11447807,13.43520657,7.022048095,6.897222623,3,5,5,5,6,7,6,6,5,4,5,7,78.67822905,65.50512388,30.49
56237,4508,1e+06,715313,719212,506400,727838,902754,993111,906712,1039520,927460,720903,798300,1010154,1,6,9,11,15,24,24,24,21,15,3,-2,-1,1,4,5,9,14,14,14,11,9,0,-3,1.929404915,3.753364901,7.0028599,9.450718789,11.67827668,16.07314499,17.25002644,17.16261532,14.51673713,10.84077468,3.431916642,1.559357233,4,7,7,9,8,7,8,8,8,7,8,7,84.97167286,65.79004042,30.49
56259,18,1e+06,535162,600495,723389,273799,787986,690584,807057,858389,642834,617751,601055,736961,-7,-11,-2,8,18,18,22,22,19,9,7,5,-9,-12,-4,4,13,15,18,18,16,7,4,3,0.393740912,0.3249435,0.618841754,6.360250964,16.57037139,20.00300661,22.60340315,24.85124079,22.72190758,13.6307983,8.51794392,5.290643273,9,8,9,9,7,6,5,5,4,6,7,7,82.10778594,74,30.49
56298,90,1e+06,183052,25379,92177,106645,113100,197320,210569,205235,205434,144317,92078,134177,9,13,16,16,18,25,25,25,23,21,10,8,7,10,11,11,13,17,17,17,15,14,7,7,5.256156655,5.690280589,8.628929458,12.94267518,15.36780803,18.17945763,19.33630147,19.04503493,17.37591523,15.2760646,6.875487567,5.367119972,3,5,5,8,9,7,9,8,6,5,5,7,93.7752188,70,30.49
56309,419,1e+06,-12814,-9459,-1723,-148,-270,-410,-670,-763,-652,-3384,-6835,-4031,0,-3,7,15,20,25,26,25,23,15,10,7,-2,-5,4,11,16,21,22,20,18,11,7,5,2.676676691,2.661718318,7.580327573,15.04894461,20.17559743,23.79416034,26.32061111,27.6099258,25.0579108,19.07756773,13.10256054,7.288007976,8,9,7,8,7,6,6,5,5,7,8,8,80.1297823713234,90.4351088143383,30.49
56319,4423,1e+06,22065.2,20657.55,22761.7,20011,20707.55,20272.95,20651.65,20936.9,7572.25,16626.5,21271.9,21350.15,-2,-2,6,7,10,19,21,21,18,10,1,-3,-4,-4,1,3,7,15,14,14,11,6,-2,-5,1.246856593,1.953581732,5.19702197,10.88107789,13.58016184,20.88512548,21.81759798,20.49071973,17.93969608,11.50374424,3.846166417,1.614334296,11,11,11,11,11,8,9,9,9,9,11,12,68.5829414705688,85.0983284691179,30.49
56349,2865,1e+06,183628,151122,227661,81300,29825,131361,291461,436381,222093,35992,184659,68228,5,8,13,19,22,27,29,29,27,20,13,9,2,4,8,12,16,20,21,20,19,14,8,5,8.123246536,11.6208432,15.10135495,20.08795714,22.76681796,26.99161875,28.15789456,28.05970194,26.31621576,21.44079555,14.53608218,10.42770869,9,10,8,12,12,11,11,10,10,9,10,10,87.10565674,72.21131347,30.49
56350,96,1e+06,358928,197302,227593,291223,239689,364031,574893,758761,338153,395470,488210,840426,10,12,17,22,25,28,30,29,27,23,19,16,8,10,15,20,23,24,26,25,23,20,16,14,12.91706499,15.04181462,18.01821155,23.0159822,25.78880233,28.20098763,29.89260309,30.25860737,28.41597848,24.77690553,20.054104,16.86805617,7,8,8,8,9,5,6,5,4,7,7,8,88.08714808,79.66667773,30.49
56356,573,1e+06,0,0,0,0,0,0,0,0,0,0,0,55320,15,16,19,18,18,24,25,27,27,24,15,12,10,11,12,12,13,17,19,19,19,17,9,7,15.18972715,15.93825283,16.23481666,16.78906451,17.06939722,19.12532874,20.1668108,20.37143733,20.50559124,18.91412169,16.62775768,14.9653875,4,4,5,6,6,6,7,6,5,5,5,4,89.17766463,72.2244048,30.49
56400,18,1e+06,361185,291694,0,160671,395826,373832,366806,364575,348146,354546,183732,357467,18,17,22,25,25,27,28,28,28,25,25,23,16,14,19,22,22,24,24,25,25,22,22,21,22.08886033,18.13508477,23.63235577,24.74983114,27.15158383,27.66833867,26.61502295,27.85693835,28.67026233,26.6403,26.10756272,24.41436823,8,9,8,8,9,7,7,5,5,8,9,9,87.57638508,79.99548234,30.49
56407,13,1e+06,3556363,3377868,3761449,3816828,3888797,3710957,3820643,3813121,3620553,2729124,2311032,3191823,21,19,24,26,27,28,29,29,28,27,26,25,18,16,20,22,22,24,25,25,25,23,22,22,22.62791402,20.85793283,24.99410533,27.00963817,27.66069275,29.48204102,30.25684552,29.81736847,29.2228587,27.40090756,26.39341354,24.57407212,9,11,10,9,10,8,8,7,6,9,11,11,86.20956154,79.20956154,30.49
56456,245,1e+06,274060,2028217,2175634,1528569,1732078,2100104,2270517,2204805,1855263,1100680,1429099,1285141,3,1,10,17,21,26,28,26,23,17,13,11,1,-2,8,14,17,22,24,21,19,13,10,9,6.191651141,5.685573072,8.467011306,15.70021581,20.23951762,25.24610468,26.70062774,27.35520425,24.87797518,18.14030532,14.96412372,12.39026279,8,9,7,8,7,6,6,5,5,7,6,8,90.20274322,79.20274322,30.49
56467,12,1e+06,251511,257609,596098,747522,700116,768868,665078,578972,770340,733894,503971,231304,10,13,15,14,15,18,20,21,20,18,11,9,8,11,11,10,11,14,16,16,15,15,8,8,10.68305263,9.25314862,10.31334503,16.06266783,16.54394234,18.76161285,19.79455396,19.88857623,18.97484665,18.18554528,15.03199455,12.20585318,3,6,6,9,10,8,9,8,7,6,6,6,68.0036928042761,81.4393274635688,30.49
56564,297,1e+06,1622934,1469613,1574007,1577986,866053,1390088,1674556,962732,1241441,57,132340,1280992,6,5,13,18,22,27,29,28,26,20,14,12,3,3,11,15,19,23,24,22,20,15,12,10,9.206397839,9.886141234,14.19858735,22.00235525,24.01741622,25.62385234,28.24123814,28.04855156,25.96892018,21.54939243,16.29022236,12.54378938,6,7,5,7,6,5,6,5,4,5,5,6,79.6837932791295,91.0965949818454,30.49
56565,175,1e+06,734202,679777,733916,646432,497831,671250,747171,698677,657295,736568,304091,530374,7,7,13,20,23,28,30,29,27,21,15,13,4,4,11,16,20,23,24,22,21,16,13,11,9.008231369,10.1586476,14.76197287,21.09221433,24.46505404,27.32236907,29.47159455,28.90452346,26.88296389,22.32210132,17.7615597,13.5888152,6,7,6,8,7,7,8,5,4,6,6,7,90,79,30.49
56611,479,1e+06,2158984,1031253,353906,1736843,102318,2203396,2410452,2332896,2091975,1800878,0,0,7,9,14,20,23,28,30,30,28,22,15,12,4,6,12,17,20,23,24,23,21,16,12,10,10.1545778,12.11114517,15.61342055,21.1844257,23.51184865,27.26860989,29.12392018,29.12892453,27.31159118,22.95176757,18.4293361,13.92622658,8,10,8,9,9,7,10,8,7,8,8,8,78.6196113096283,91.4169447912657,30.49
56616,6051,1e+06,180995,152686,149374,96946,147602,159715,169652,165598,195627,149100,148745,180109,3,8,10,12,15,23,24,24,21,15,5,1,0,2,4,4,8,13,15,16,13,9,1,-2,7.614668428,10.29298955,12.37350129,15.05852619,16.64980579,18.76380533,21.75996146,20.96509702,20.04907193,17.38715666,11.30431939,7.705491067,4,7,7,9,9,7,7,7,6,6,7,7,79.10625825,63.12308935,30.49
56643,710,1e+06,57067,75644,62765,3546,81431,106862,109513,107559,84638,36701,82630,70600,-7,-11,2,10,15,21,23,21,19,11,5,-1,-8,-12,-1,5,11,17,19,18,16,8,3,-2,0.306166411,0.158224194,3.572564315,10.69563915,16.73320739,22.53433587,25.24808601,23.89658016,21.96049275,13.50897408,5.926752763,1.653968622,9,10,10,10,9,7,8,9,8,8,10,9,83.76379693,74,30.49
56671,1129,1e+06,1661408,1468623,0,0,8665,802219,2038960,1703207,2110102,292527,1623561,2266722,-4,-7,3,12,19,21,23,22,21,12,10,8,-5,-9,0,7,14,18,19,17,16,9,6,6,1.174453569,0.742376106,3.981882788,10.72822985,18.96545852,23.2166992,23.04640457,25.87344115,23.22338345,17.35504724,12.29931914,8.104463182,6,6,6,6,5,5,4,4,4,5,6,5,74.4650878055657,84.0533539381114,30.49
56706,240,1e+06,86548,21088,49987,73304,81141,76988,69623,69220,70701,46403,79875,92446,9,13,17,17,19,26,27,26,24,21,10,7,7,10,11,11,13,16,18,17,15,15,8,6,9.204006441,8.736960283,10.38858943,13.30492077,15.40638629,18.06882048,18.02596667,18.70621581,17.09974691,15.83755674,7.701277481,8.236702958,3,4,6,8,7,7,8,8,6,6,4,5,95.21168346,71.7043354,30.49
56707,145,1e+06,72575,81293,80917,62290,67430,73728,59193,62276,70085,68095,28393,90597,9,13,16,16,19,25,26,26,24,21,10,7,7,10,11,11,13,16,18,17,15,15,8,6,9.297637448,8.678578428,10.48570411,13.38674715,15.4039242,17.91444434,18.06682791,18.60022779,17.15165101,15.85331453,8.326996391,8.574870379,3,5,6,8,7,8,8,8,6,5,4,5,94.36789797,71.03604235,30.49
56786,1486,1e+06,162159,96310,195337,37432,132794,112038,118291,28586,81447,131487,141563,154343,-9,-14,0,7,12,19,22,20,17,9,1,-6,-9,-14,-2,3,9,15,18,16,13,6,-1,-7,1.715584281,0.92063234,3.374382082,8.594773611,13.79502829,20.48974471,24.08563403,22.5449345,19.6152939,11.18397127,4.411444264,1.538207155,12,11,12,13,12,9,10,8,9,12,11,11,75.5326091705388,84.8716884441431,30.49
56798,342,1e+06,863403,608973,371966,785256,919293,864093,850300,813880,710848,797996,773343,878260,-4,-9,0,9,18,19,23,23,21,12,8,7,-6,-9,-2,6,13,16,19,19,17,8,6,5,0.334184766,0.303877579,1.383939397,7.080069546,16.99973288,20.00318415,23.57926636,25.77140108,22.90214531,13.91250494,8.812382414,5.845620998,7,7,6,7,6,6,5,4,5,6,5,5,76.4504556576372,84.9382744190596,30.49
56807,307,1e+06,703128,624585,541870,211087,735619,820412,828641,771833,771685,213352,374115,848857,2,-1,8,14,21,24,25,24,22,14,10,10,-1,-4,4,10,17,20,21,20,18,11,8,8,4.067405595,2.685833565,9.883032743,15.808291,20.77341312,26.37655989,27.54229516,26.49586773,23.79880746,17.26022423,15.09080657,12.18629129,6,7,6,7,6,6,5,4,5,6,5,5,77.8532317982919,87.9520068970941,30.49
56847,180,1e+06,121459,74828,157845,82001,127749,104941,144684,109804,116912,134692,40601,270136,-4,-8,0,8,16,18,23,23,20,12,9,8,-5,-9,-2,5,12,16,19,19,17,9,6,6,1.996795894,0.481336339,1.711109473,8.825066241,16.37534467,18.06905943,21.52044601,22.02931671,20.29393,14.38445571,10.40105513,7.60949945,8,8,7,8,7,7,5,6,6,7,6,6,76.0447032966737,84.9400413690257,30.49
56848,552,1e+06,170538,145164,187735,153833,156249,139060,150238,155136,150230,157584,151113,146798,-1,-5,6,13,20,23,23,22,20,13,10,8,-3,-7,3,9,16,19,20,18,17,10,7,7,2.624209528,1.855353494,5.876429839,12.20771042,18.920246,23.20522508,22.36574418,25.17787718,24.11863315,18.20555907,12.55366162,9.051828281,6,6,6,6,4,5,3,3,3,4,5,5,85,75.78669709,30.49
56931,358,1e+06,8240,19140,16004,0,0,0,0,0,0,0,0,0,9,10,16,22,25,28,29,29,26,21,16,13,6,7,13,18,21,24,24,23,21,16,13,11,9.675775063,11.84541898,15.58718758,21.22518422,23.96180162,27.49702631,29.4677108,29.39926769,27.53393125,23.35735166,17.71355824,14.66618307,5,6,6,6,6,5,6,5,4,6,5,6,79.4951286807268,90.0342668625809,30.49
56963,14,1e+06,530729,495914,907893,290385,539782,835483,978304,922371,749982,637360,1041954,732475,-2,-5,3,12,20,22,25,24,22,13,10,10,-3,-6,0,8,15,19,21,19,18,10,8,8,2.169738268,0.865082258,3.622267146,10.34398145,19.11374968,24.28109854,25.75145877,27.05947017,25.95787532,17.4548542,13.05099885,8.981924779,10,10,9,10,8,9,7,8,7,9,8,8,78.3114177870195,88.4320976083826,30.49
56998,4859,1e+06,254208,227167,225358,203272,249848,257914,255450,278238,265687,224062,240539,223438,0,0,6,9,11,20,21,22,19,13,3,-1,-3,-3,1,4,8,14,15,14,11,7,-2,-4,3.169548836,5.023073452,7.744114068,10.55834534,12.04686664,17.62156263,20.01662597,20.71659322,19.86543937,16.42284164,8.314465297,4.225491322,7,8,8,10,9,8,8,8,7,7,9,8,66.9847806980082,84.4664728128868,30.49
57028,2856,1e+06,399769,0,11,113182,394073,383799,398976,410095,352806,266185,201003,417331,-2,4,7,8,14,21,21,22,16,13,0,-3,-4,1,3,3,8,12,13,12,9,7,-3,-4,2.755872132,5.20746073,7.390338585,12.75521083,15.84368137,20.58631312,20.64589351,19.74691798,17.44262729,14.54098827,7.504516439,4.83519897,3,6,6,9,7,7,6,6,5,5,7,7,67.5036097755442,91.7557219559127,30.49
57037,480,1e+06,798638,840570,817965,842864,794170,860889,962954,927080,844110,782646,938680,843906,7,6,15,20,23,26,28,28,25,19,16,14,4,3,13,17,19,22,24,22,20,15,13,12,9.116807762,8.266169605,13.49772172,18.87948294,22.60055762,26.85919175,28.93720455,28.92255761,26.29794847,20.70338249,16.41267985,14.23498333,7,8,6,7,5,5,5,5,4,6,6,7,80.0240744226962,90.756823729585,30.49
57119,755,1e+06,55917,59569,70013,70153,21499,72926,77258,77571,68795,63939,72819,78131,-7,-12,2,10,15,21,23,21,20,11,6,-1,-8,-12,-1,5,11,17,19,18,17,8,3,-2,0.235824904,0.113912578,2.77512017,10.54314105,16.50420784,21.79305976,24.06953092,22.95037003,20.95876657,13.2390731,5.980332568,1.897950958,9,10,10,11,10,7,8,8,8,9,10,9,83.58776302,74,30.49
57138,294,1e+06,19489,17956,37652,46309,34829,41264,41072,30015,33062,15852,37849,8298,7,6,15,19,23,27,29,27,24,18,15,16,4,3,11,16,18,22,23,23,21,15,13,13,9.718790795,9.10454809,12.87409688,18.47196401,20.76917487,25.11228385,24.5398521,24.81150298,23.99359104,20.51932298,17.33559633,14.71079685,6,7,6,6,5,5,5,4,5,5,5,5,78.6705103759104,90.2472318573564,30.49
57241,190,1e+06,306696,331223,347567,208293,356467,364874,399586,94856,22593,0,98334,0,13,12,20,23,25,28,28,28,26,23,21,20,10,9,16,20,20,23,24,24,23,19,18,17,18.23317286,16.47487223,21.47514131,23.13345743,24.44007294,26.61483231,26.8470498,26.84993578,25.37892744,22.53784065,21.17201491,19.69707676,6,7,6,6,6,5,5,5,5,6,6,6,79.5087374320153,88.5010307300108,30.49
57349,25,1e+06,0,0,0,0,0,178694,217551,175770,222138,58232,42230,175927,0,-3,4,13,21,23,25,25,23,14,11,11,-2,-5,2,9,16,20,21,20,19,11,9,9,2.898174495,1.424692604,4.946153363,12.68751263,19.73735961,23.59658314,25.0749464,24.91252499,23.54190201,16.30803869,12.39657021,10.03727067,8,9,8,9,7,8,5,6,7,8,6,6,78.4609010391095,87.0422969874296,30.49
