,Plant_ID,WB_01,WB_02,WB_03,WB_04,WB_05,WB_06,WB_07,WB_08,WB_09,WB_10,WB_11,WB_12,DB_01,DB_02,DB_03,DB_04,DB_05,DB_06,DB_07,DB_08,DB_09,DB_10,DB_11,DB_12
299,2236,-3.823849400643312,-5.740674097729249,2.7500858496932805,8.551747342321567,13.009470221548648,19.167451714275334,21.041084995590495,19.05465590540354,17.825553086386044,9.564670657512917,4.398922628980316,-0.15431740734184007,-1.2685267842854513,-3.9096980918749766,7.446964831404777,12.457624877126282,16.205358445296497,23.118522058108788,24.9512540952752,23.02483975719762,22.558990064807315,14.42206436450938,6.630864110629755,1.4465001877708612
300,2240,-4.466049915519315,-7.202456532489885,2.2096136192356566,8.23299561307711,13.103314841102392,18.969564131087928,20.928349474470494,19.133947970483543,17.919601950574823,9.671512661318188,4.3061587999248045,-0.37642285968661165,-2.5128924014019605,-6.023709008594215,6.32306632454937,12.103653847716142,16.1992427890655,22.695790083751792,24.70325791228811,22.687048555786614,21.656373724985208,13.866123094435046,7.002957793590211,0.6463716109880674
301,2241,-4.716005274470326,-6.238819264148773,1.8039724787051763,7.342616536106853,11.817297689564587,18.176062593750856,20.256040346926355,18.337976371776403,17.00431744493006,8.935615776695577,3.1844602848877406,-1.3262293939106207,-2.400488097734842,-4.483133458208534,6.536285291365838,11.290702758081302,15.042902469673619,21.94082360486589,24.202503435038505,22.359899978214596,21.511971097306077,13.654584382542629,5.783339356268331,0.13893182001343388
302,2244,-4.432918097651375,-5.775282350468434,1.963564310365222,7.673306104485663,12.06537623088855,18.458136721844106,20.414619129860704,18.575924425843354,17.192231790495466,9.03767733928389,3.3487121406860125,-1.2085668809465062,-1.7547418632191958,-3.7952233433856435,6.832947321109188,11.665518400486414,15.336322743494726,22.178537097321527,24.314727436750008,22.469660711118237,22.033006328191973,14.094021635099384,3.6889299832330638,0.5342110466777122
303,2277,-4.214492801333197,-6.94662802121239,2.4608409701765903,8.607984014364765,13.401895442074059,19.294415066280422,21.281617451401146,19.380912247892653,18.16376405568499,9.817468770437436,4.699444791984582,0.16252969929379893,-2.082619260654319,-5.724336348503416,6.5144150662804226,12.423980401826181,16.561199540322594,23.075203152861178,24.99466622849021,23.051564567805308,22.0770769144916,13.98988613472708,7.468276454814192,1.307374282008971
304,2289,-4.499580563108573,-7.439912444076727,2.196834920928267,8.279639213478667,13.283312575205246,19.009014941051294,20.89996862534685,19.198618659813103,17.994991952607187,9.713258044898865,4.357509024532156,-0.21031859527857402,-2.643756325882214,-6.318453417930213,6.296156118194512,12.136834920928269,16.35503884297981,22.838172547398397,24.715349219258467,22.68618150387765,21.675403749564854,13.793662201922775,6.93619161291137,0.8186931691168634
305,2291,-4.318932202565936,-7.344366762641195,2.3549166659313685,8.461563886687753,13.50744037932066,19.229952234924617,21.07336557949926,19.443891792958606,18.13871585867283,9.905798603351865,4.612586189400782,0.05058868947083497,-2.3827035244417516,-6.231609424162954,6.461663238199441,12.294916665931366,16.47332456571842,22.971773479286316,24.9511088112149,22.858621630666264,21.942750587183692,14.05280026293954,7.259287566853203,1.1051836110362998
306,2322,5.582492373379481,7.21272624919184,8.656667678484302,8.388407871406956,11.651533709994599,15.353492565009665,17.301026785718978,17.98237102297298,16.342095379246697,14.021136715861816,4.824749552919029,2.5498797279524497,11.287502396199663,15.292050976174934,18.94293089575757,20.19280982491451,23.223368619340143,32.87939796080105,32.187068705742,33.48934097916719,30.347559377833534,23.127502396199663,12.156139271603744,8.220273048463264
307,2324,4.235413763192406,5.815586488356086,7.345831260886488,7.235186706957991,10.765167654173561,14.548283457483066,16.421609714367094,17.220564265404406,15.299090147800529,12.833525814162265,3.67121228058635,1.3000333256649426,9.315720748630852,13.244248703993486,16.655615393437163,18.04785847294766,21.212572219666775,30.71242913606224,30.28502074999553,31.39106995129786,28.27725265855892,21.153966203052242,10.239009277104039,6.205303250936772
308,2330,1.1918726117180856,3.5220972096677374,4.832393789364129,4.710341598372071,9.000662992539372,12.761999931746809,14.12967607099383,12.630923765526141,10.050765176075744,9.78773656073751,1.2376624124793947,-0.013085300783222589,5.292798123982019,8.184057798544165,11.244297697176025,11.120506170025564,15.073303930060543,22.601724053387414,23.3016553057841,23.477283171863377,20.37249598623657,16.147799326137736,4.832823349270898,2.452057791531591
309,2336,1.7369149270252473,3.87230046037434,5.050420920412117,4.8206289974430545,8.819667971066051,12.743589590182015,14.09743304489949,12.64213184607996,10.19228864844497,9.803105895688782,1.4635203491679112,0.2542975312324202,5.954120389016721,8.45843853431612,11.24358621235673,11.030363137338757,14.73912928580525,22.31016817977883,22.96916146334748,23.141197957889634,20.2169641471198,16.161189877774177,5.022247131137038,2.5222914407507617
310,2364,-7.8627024198464355,-11.152605558406279,-3.6188153017828766,4.011871338911881,12.063648162196957,14.266700315377689,18.105804163783596,18.214101236514296,15.410358308909277,6.784645308960737,4.4210392519989306,2.544951207478358,-6.615828469042939,-10.440679937111259,-1.5785251912842713,7.530708042243571,16.914381041856398,18.145471698268587,22.0372727427377,22.447865873784043,19.23824902010919,9.722629529809057,6.66615833896334,4.249287266129723
311,2367,-7.452472164215846,-10.715401825275562,-3.476370068180748,4.146464486590526,11.963442882208392,14.092304470096474,18.180884501343712,18.489229000360424,15.539513015210618,6.991974430835964,4.482763825891231,2.756226390652436,-6.153681666025146,-9.880168054936714,-1.2548369585411951,7.598839341627707,16.59633412136027,17.87398655137839,22.123097028117762,22.57560692636278,19.209171839097568,9.850792214081961,6.819788845177874,4.553410575236185
312,2378,-2.5152033206749693,-5.6559994098790956,1.1966882728553987,8.456551912776177,15.709422357496349,19.248996627660205,21.031811062266218,19.626109512152137,18.283550998987476,10.33669130901029,8.095325502223917,8.431695271470993,-0.6739727557682069,-3.866912589377146,3.568627386491833,12.310750561612647,20.298252872769353,22.631577318835856,24.701992087595702,23.931928152560143,22.028728061856263,13.036607922890338,10.426071909482063,10.150914297697664
313,2388,-3.546081392583996,-6.505879595954103,0.13308143199651915,7.460910773382735,14.838775600436103,18.086956679541807,20.44366508022101,19.361033474524366,17.910599892364665,9.857954667641252,7.641033474524366,7.796539341522284,-1.6850424205346197,-4.76637590372892,2.79025352719499,11.720300008669932,19.663640591119417,21.884186002830386,24.768268295337954,24.32154614989901,21.891957990393525,12.991859778353486,10.208903674127546,9.703133286021272
314,2393,-4.033479964065103,-6.994317709867048,-0.2531547935359154,7.383565758506481,15.056484623153889,18.24319057766813,20.270537580427337,19.039003875722003,17.542102305449525,9.519848008037435,7.237495176171249,7.254834339266999,-2.388172854770501,-5.407328722455067,2.3624524811332956,11.689049493567014,19.897114351521832,21.934561511433262,24.414656768236224,23.80687183431679,21.628334916022535,12.595430277552067,9.804656768236224,9.123671422935866
315,2398,-4.138117004461727,-7.111356788697146,-0.3785481860110128,6.908651521109972,14.284750448530001,17.167394726169892,19.74466353896274,19.028027955252774,17.5102043016356,9.56233998224722,7.345258356376424,6.831131473703616,-1.981105173444645,-5.442694323039057,2.5683581702654203,11.56002698944082,19.8648752920862,21.84268076116898,25.623996787053656,25.446483979633577,22.775059155085405,13.660242235624537,10.840739888104691,9.663275578582667
316,2403,-4.124835774375474,-7.0795496377145515,-0.38391927508241935,6.86224563014551,14.18305452561962,17.11545641365224,19.762504691904553,19.09164375848695,17.554500860185055,9.605140606626286,7.4438716975396755,6.921419043578623,-1.9853952079845754,-5.417735602236289,2.554552754071928,11.496968805265379,19.62014156993282,21.677241886128627,25.556667161400256,25.4163147516067,22.687202831954494,13.681038070783185,10.87323180704182,9.57860889176375
317,2406,-4.21242371850976,-7.200281887302594,-0.4708660068333368,6.816176063954174,14.155663702279773,17.09569738229015,19.73615233767948,19.0475117508917,17.494254959271796,9.52597551510001,7.353826932722968,6.85682754350567,-2.1038379144735027,-5.569214585327913,2.4370091370643157,11.403139522771136,19.51320582767171,21.56281373152322,25.41951436127744,25.268923490576817,22.532929020181292,13.54228572006344,10.745707606225091,9.40048832656671
318,2408,-3.924413514474461,-6.936390754472799,-0.16807807696589683,7.348260390589884,14.938476474137012,18.10904523376726,20.28940410429195,19.118716395020456,17.672233826984208,9.607509385351962,7.36300102726684,7.532555292133683,-2.153347709586354,-5.2094278736119515,2.4892569737642694,11.713913775879973,19.787406325698786,21.83102681731572,24.56275312738121,24.033821962316527,21.7370467154221,12.719724964036562,9.942679562117368,9.399884417116555
319,2410,-2.7725348335739235,-5.785761768477653,0.9964297902608237,8.28315623516504,15.815159035838585,19.357153326982164,21.03134925304313,19.62189948411053,18.20893980589262,10.34734784649533,7.822782057833304,8.126633675305126,-0.8300200324264381,-3.9579039589423437,3.3579892805128826,12.759312416575414,20.514751090323156,22.965193542417772,25.054105193895833,24.43224597781273,22.426144067797505,13.339371150380336,10.619403619525562,9.885683149925391
320,2411,-4.211599694079107,-7.198678216986153,-0.4706910109872811,6.814759288284407,14.152253361880907,17.09397961223698,19.73688004456238,19.049899548376057,17.49604020714686,9.52778750227049,7.357618204970243,6.860224582997689,-2.103494641975676,-5.56772053346607,2.4370189354344967,11.40134405316512,19.505169127600222,21.557555982515453,25.417750810573175,25.268490196364752,22.530525260517155,13.543582655547654,10.747363215544423,9.398294142923314
321,2442,-2.1885079649194235,-0.34842028582507695,2.3469340915301427,2.9117580835491177,7.530326881321541,12.291475971066907,14.093902535311114,13.741756371948279,10.85843412561525,7.852641124825943,-0.587907036124808,-4.673963733803292,0.08240378118306439,3.633061541001748,8.166135514480741,9.588509310881083,13.295664682040435,20.65809295788548,22.08749788485078,22.59573351389797,18.967032908170395,11.909387009020646,3.6282816778435762,-2.370181086592738
322,2444,2.571119172123436,5.49743592568253,7.73936105901326,8.642297552719269,11.126559421386661,16.711784068120238,18.966830238158128,18.477571204563585,17.11193011599021,13.172730549877423,6.486099781732229,2.4178033624115893,6.504720820835608,11.409031292778756,15.015845520279123,18.316061122808772,21.916126117610606,28.70814926116281,28.719988120723226,29.325174837952883,26.47369264613261,19.62268664928513,12.20814926116281,7.762345992202746
323,2446,2.388157382537263,4.295327345300424,8.23382622248847,11.990495537939763,15.800882688254042,19.692239542406735,20.546789844887964,19.65379800803681,18.678603883431958,14.410074509306094,8.380046020130578,4.77062574172085,5.723762121955122,8.58882238667346,12.858034570614436,19.002626417997163,22.0632632076817,26.51335077271378,29.36024260693117,29.307123942632582,26.674620061834393,20.007239722116328,13.017749684353433,9.449644715194898
324,2450,-0.6822379193500379,0.7906364300890706,3.9782530926161668,4.913460069580848,8.827674496730463,14.095393095167372,16.073122153602146,15.284671863292033,13.501260532012965,9.402799609699935,2.196948974911907,-1.817374578288349,2.4870968148106813,5.6087450185482925,10.769881224439175,12.781181052200218,15.70887804262119,24.348811550702475,24.11191137997714,25.06802423680331,22.249753456455004,15.48122130214968,6.309741460355806,1.990269346294179
325,2451,-2.1857587140670183,-0.34813826905749096,2.3488918950307376,2.914521931720427,7.5331119619567115,12.29395287480249,14.097055509150477,13.745360767544076,10.859731783359962,7.855082198778762,-0.5857675039266194,-4.671116357079742,0.08705604689959952,3.6349313058668895,8.1697292195704,9.593690346483369,13.30031998226278,20.662583780787113,22.091709270768607,22.599749900828282,18.971416733582878,11.914667646071482,3.631423961176801,-2.36347110975344
