Plant.Code,state,water_source,gsf_v11_id,prms_id,elev_ft,pond_acres,latitude,longitude,huc_12
56807,VA,sw_fresh,3374,3381,305.02,1000000,37.705929,-78.263424,020802031502
56846,MD,reclaimed_ww,1909,1914,158.63,1000000,38.601116,-76.841008,020700110401
56931,TX,gw_fresh,37803,37811,381.57,1000000,31.383426,-94.696046,1.202E+11
56963,NJ,reclaimed_ww,1828,1833,14.38,1000000,39.849251,-75.206262,020402020507
56998,CO,municipal,34441,34460,4843.84,1000000,38.288449,-104.529914,1.102E+11
57028,ID,gw_fresh,52073,52091,2605.32,1000000,43.951295,-116.789245,1.70501E+11
57037,MS,reclaimed_ww,8558,8621,477.07,1000000,32.655203,-88.800606,031700010402
57119,MN,gw_fresh,17212,17208,753.38,1000000,44.796883,-93.56496,070200121102
57138,SC,sw_fresh,9735,9808,290.05,1000000,33.244958,-81.673081,030601060801
57154,CA,sw_fresh,56307,56339,-134.68,1000000,32.814579,-115.525175,1.81002E+11
57349,DE,municipal,2686,2708,21.51,1000000,39.141681,-75.415561,020402070205
57564,CA,municipal,55279,54797,361.8,1000000,36.567835,-119.546793,1.803E+11
57703,WY,municipal,24457,24466,5946.34,1000000,41.145259,-104.83785,1.019E+11
57794,IN,municipal,19726,19746,748.69,1000000,41.657902,-86.474872,071200010204
57839,NJ,reclaimed_ww,2685,2707,17.26,1000000,40.500859,-74.33101,020301050507
57857,CA,sw_fresh,53635,53642,427.54,1000000,40.48428,-122.337769,1.80202E+11
57898,FL,gw_fresh,4261,4261,16.82,1000000,26.767826,-80.103885,030902061002
57909,GA,municipal,5282,5307,786.42,1000000,33.029988,-84.065716,030701031401
57978,CA,gw_fresh,53624,53632,10.04,1000000,38.117134,-121.328122,1.804E+11
58001,TX,reclaimed_ww,40152,40163,594.11,1000000,30.988229,-97.301425,1.20702E+11
58005,TX,sw_fresh,38181,38187,729.75,1000000,33.565897,-96.637605,1.11401E+11
58007,CA,municipal,56115,56140,723.01,1000000,33.891503,-117.844814,1.80701E+11
58023,PA,sw_fresh,2318,2339,226,1000000,40.292486,-75.900587,020402030609
58054,NH,municipal,1400,1407,1043.57,1000000,44.5143,-71.140582,010400010605
58079,NJ,reclaimed_ww,2667,2688,14.03,1000000,40.692218,-74.161337,020301040203
58124,WI,sw_fresh,20544,20573,1159.48,1000000,44.863548,-89.667521,070700021803
58205,MO,sw_fresh,24998,24345,792.07,1000000,39.144612,-94.54133,1.03001E+11
58215,NC,sw_fresh,7476,6053,85.28,550.0786889,35.348151,-78.057038,030202011705
58236,IA,gw_fresh,20870,20890,883.94,1000000,42.02119,-92.85951,070802080206
58260,VA,municipal,5873,5903,242.49,1000000,36.782178,-77.738814,030102040602
58427,MI,municipal,10797,10809,836.35,1000000,42.740523,-84.609289,040500040704
58472,CA,sw_fresh,53977,53998,312.33,1000000,38.300809,-120.937142,1.804E+11
58478,LA,sw_fresh,21819,21847,6.21,1000000,29.705185,-91.143003,080903020301
58518,NC,reclaimed_ww,6443,6490,561.32,2.70412099,35.332978,-80.518271,030401050305
58557,AZ,gw_fresh,45162,45103,884,1000000,33.394082,-112.852524,1.50701E+11
58560,VA,reclaimed_ww,5781,5817,386.09,1000000,36.69254,-78.865886,030101040404
58574,CO,municipal,42865,42873,6342.54,1000000,39.638272,-106.893174,1.401E+11
58595,NH,sw_fresh,945,959,618.36,1000000,43.548707,-71.823283,010700010702
58697,NC,sw_fresh,6069,6085,10.18,1172.123451,34.301693,-78.030441,030300050501
58706,SC,gw_fresh,9187,9252,164.84,1000000,32.976428,-81.266305,030502080201
58707,SC,gw_fresh,9780,6669,84.02,1000000,33.297322,-80.495839,030502050305
58870,TX,sw_fresh,38361,38372,6.43,1000000,29.717413,-95.199362,1.20401E+11
58944,TX,reclaimed_ww,37984,37992,337.22,1000000,30.694022,-94.426689,1.202E+11
59004,VA,reclaimed_ww,1858,1870,314.24,1000000,39.073931,-77.5903,020700080703
59093,MI,sw_fresh,10314,10320,604.04,1000000,42.810064,-86.085136,040500020406
59220,MD,sw_fresh,2247,2248,460.9,1000000,39.791017,-76.173183,020503061711
59254,RI,municipal,1428,773,309.67,1000000,41.806554,-71.505664,010900040608
59325,NC,sw_fresh,7625,7680,836.43,1000000,35.174267,-81.389109,030501050901
59326,OH,sw_fresh,12924,12930,652.97,1000000,39.451512,-84.315457,050800020703
59338,AZ,gw_fresh,45167,45183,704.87,1000000,32.949002,-112.639961,1.50701E+11
59784,AZ,gw_fresh,45167,45183,704.87,1000000,32.949002,-112.639961,1.50701E+11
60100,CA,gw_fresh,55292,55322,342.79,1000000,36.66575,-119.367146,1.803E+11
60340,GA,reclaimed_ww,5016,5034,186.14,1000000,31.529347,-84.053759,031300080201
60345,FL,sw_fresh,7447,7499,33.15,1000000,27.588282,-80.748495,030801010105
60368,PA,sw_fresh,1907,1904,446.42,1000000,40.813233,-76.815928,020503011001
60376,OH,municipal,14647,14666,959.09,1000000,41.156962,-80.844345,050301030602
60421,UT,gw_fresh,44817,44824,4613.53,1000000,37.365996,-113.756414,1.501E+11
60464,PA,gw_fresh,12818,12818,1233.47,1000000,40.125557,-79.652623,050200061002
60550,GA,gw_fresh,5163,5182,796.84,1000000,34.333808,-83.239485,030601040109
60589,PA,gw_fresh,13327,13337,1786.04,1000000,40.383718,-78.92092,050100071001
60768,AZ,gw_fresh,45167,45183,704.87,1000000,32.949002,-112.639961,1.50701E+11
60926,LA,sw_fresh,23209,22488,10,1000000,30.165788,-90.421715,080702040503
60927,LA,sw_fresh,21686,21704,17.64,1000000,30.315828,-93.408292,080802050405
61028,PA,reclaimed_ww,14679,14674,978.92,1000000,41.028383,-80.4862,050301030809
61035,PA,sw_fresh,2318,2339,160.75,1000000,40.246551,-75.735517,020402030611
61213,GA,gw_fresh,5174,5194,694.02,1000000,34.008491,-83.220337,030601040403
64020,WI,sw_fresh,19403,19424,767.27,1000000,42.558687,-89.048964,070900021502
64408,ME,sw_fresh,555,557,218.95,1000000,44.318077,-69.232754,010500030103
